Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
11173225,WAGESTREAM LTD,335,3323265,0.431,0.774,0.088,Large,01/29/2018 00:00:00,"Wagestream is a financial wellbeing platform for frontline workers, founded by charities, proven by data and built around flexible pay.",www.wagestream.com,W1T 1QY,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,100.55,2024-04-01,0
10830222,INSHUR UK LTD,222,8405931,0.5685,0.838,0.299,Medium,06/22/2017 00:00:00,Inshur makes getting insurance fast and easy. quote and purchase your insurance policy in minutes online ⭐ rated excellent by our customers.,inshur.com,BN1 1GE,FinTech,FinTech: Insurtech,,49.09,2023-04-01,0
08720992,MONESE LTD,496,58933985,0.3255,0.192,0.459,Large,10/07/2013 00:00:00,"We’re excited to announce our acquisition of trezeo, the award-winning dublin and london-based specialist financial services provider for the self-employed.",monese.com,EC1V 1NR,FinTech,FinTech: Digital Payments,,0,,0
11380591,DZING FINANCE LTD,57,1013580,0.8960000000000001,0.686,1.106,Medium,05/24/2018 00:00:00,Dzing is a fast-growing neobank and banking as-a-service platform created to help you to manage your money better. open a digital account in a matter of minutes,dzing.com,EC4N 6NP,FinTech,FinTech: Digital Payments,,0,,0
12158514,CLARO WEALTH LIMITED,37,4953596,0.613,0.613,,Small,08/15/2019 00:00:00,"Save and invest to achieve your goals with the help of a uk financial coach. budget, plan and grow your money with claro money.",claromoney.co.uk,SE1 8NW,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,0.98,2020-05-01,0
10128841,EXTRACOVER LIMITED,1130,28774815,0.8759999999999999,0.731,1.021,Large,04/18/2016 00:00:00,,zego.com,EC2A 2BQ,FinTech,FinTech: Insurtech,,0,,0
10113174,CHIP FINANCIAL LTD,170,37756765,1.5995,0.494,2.705,Large,04/08/2016 00:00:00,"Chip is an investing and savings app. download chip to begin investing in funds, alternative assets, our general investment account and open a savings account.",getchip.uk,E1 6HU,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,0,,0
08994234,BITSTOCKS LTD,54,2135577,0.238,0.238,,Medium,04/14/2014 00:00:00,"Gravity money is the easiest way to buy, sell & store bitcoin and cryptocurrency in the uk and europe. now available as an ios app.",gravity.eco,EC1Y 8NA,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,0,,0
10449346,PIKL INSURANCE SERVICES LIMITED,49,4640839,0.301,0.301,,Small,10/27/2016 00:00:00,,pikl.com,NR3 1AB,FinTech,FinTech: Insurtech,1568487,0,,1
10024682,BLACKTHORN FINANCE LTD,72,8548195,1.4849999999999999,1.425,1.545,Medium,02/24/2016 00:00:00,,blackthorn.finance,E1 1LX,FinTech,FinTech: Digital Payments,,15.65,2022-12-01,0
07503666,NUTMEG SAVING AND INVESTMENT LIMITED,330,43462022,0.2585,0.139,0.378,Large,01/24/2011 00:00:00,"Nutmeg is an online investment management service. invest money using our general investment account, isa, pension, lifetime isa or junior isa.",nutmeg.com,E14 5JP,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,108.03,2021-06-01,0
10198535,DF CAPITAL BANK LIMITED,147,93990336,0.34600000000000003,0.164,0.528,Large,05/25/2016 00:00:00,Df capital is a specialist bank offering personal savings accounts to individuals and commercial finance products to uk sme businesses.,dfcapital.co.uk,M1 6EJ,,,,0,,0
02101863,INTERACTIVE INVESTOR SERVICES LIMITED,828,300625315,0.20700000000000002,0.141,0.273,Large,02/20/1987 00:00:00,The share centre is now part of interactive investor. find out more about your new service and about how to set up your account.,ii.co.uk,M3 3NW,FinTech,FinTech: Wealthtech,,0,,0
11285808,WAGESTREAM HOLDINGS LTD,450,26899760,1.6035,2.08,1.127,Large,04/03/2018 00:00:00,"Wagestream is a financial wellbeing platform for frontline workers, founded by charities, proven by data and built around flexible pay.",wagestream.com,W1T 1QY,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,0,,0
12185588,OPHELOS LTD,52,2440238,0.674,0.674,,Medium,09/02/2019 00:00:00,"Ophelos is a new kind of debt resolution company, one with a social purpose and mission - putting people and their well-being first. we are deeply committed to building a fairer debt collection process for everyone​.",ophelos.com,EC2M 2PF,,,,6.62,2023-09-01,0
12008146,NUDE FINANCE LIMITED,68,367372,0.621,0.621,,Medium,05/21/2019 00:00:00,"Open a savings or investment account, boost your deposit with government bonuses and get ideas to buy your home in record time.",getnude.com,SE1 3JW,,,,10.66,2024-02-01,0
04920388,INTEGRATED INTERNATIONAL PAYROLL LIMITED,151,38368267,0.241,0.121,0.361,Large,10/03/2003 00:00:00,"Iipay global payroll services pay employees accurately and on time. from payroll reporting to epay slips and efficient hcm data transfer, companies bank on us.",iipay.com,GL50 3SH,,,,0.73,2018-02-01,0
11136779,C&G HOLDING SERVICES (UK) LIMITED,29,9117020,0.32999999999999996,0.304,0.356,Small,01/08/2018 00:00:00,"Cohen & gresser is an international law firm with offices in new york, paris, washington, d.c., and london, and represents clients in complex litigation, investigations, and corporate transactions throughout the world.",cohengresser.com,SW1Y 6QP,Cryptocurrency Economy,Cryptocurrency Economy: Legal Services,,0,,0
12227891,WAGESTREAM FINANCE LTD,62,18652344,1.5,1.5,,Medium,09/26/2019 00:00:00,Keebo is the radical new credit card company that can help you unlock the power of credit for your future. go get it!,keebo.com,W1T 1LY,FinTech,FinTech: Alternative Credit Analysis,424155,5,2023-10-01,0
11990299,JAJA FINANCE HOLDING (UK) LIMITED,350,44116290,4.5905000000000005,0.753,8.428,Large,05/10/2019 00:00:00,"Jaja is on a mission to make credit simple. our mobile-first credit card is changing the way people access, spend and manage money. to experience the next generation credit card, request your invitation today.",jaja.co.uk,WC1N 3AX,FinTech,FinTech: Wealthtech,,167.59,2022-04-01,0
07349753,SUITS ME LIMITED,107,5089712,0.624,0.624,,Medium,08/18/2010 00:00:00,"Suits me, the hassle-free alternative to traditional banking. open an e-money account in less than 10 minutes, with no credit checks! manage your money, your way! all accounts come with a mastercard® debit card & online banking app.",suitsmecard.com,WA16 8RB,FinTech,FinTech: Digital Payments,,0,,0
06993268,PLATFORM ONE LIMITED,26,2315574,0.26449999999999996,0.18,0.349,Small,08/18/2009 00:00:00,Discover platform one - an intuitive wrap platform provider for ifas both in the uk and overseas. manage your clients with our wrap platform or license our tech to offer your own solution.,platform1online.com,BH21 7UH,FinTech,"FinTech: Digital Payments, FinTech: Digital Capital Raising, FinTech: Tech for Enterprise, FinTech: Wealthtech",,0,,0
09172128,CRYPTO FACILITIES LTD,52,7025993,0.2795,0.165,0.394,Medium,08/12/2014 00:00:00,,cryptofacilities.com,EC2Y 5EB,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,1.13,2019-02-01,0
SC615525,380 TRADING LTD,32,1278816,0.242,0.242,,Small,12/05/2018 00:00:00,"Trade360 provides online trading: cfd trading, forex trading, commodities trading, including gold and oil trading. crowdtrade- where the wisdom of the crowd meets trading.",trade360.com,G3 7NG,Cryptocurrency Economy,"Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,0,,0
06035209,NVAYO LIMITED,46,8958750,0.30650000000000005,0.555,0.058,Small,12/21/2006 00:00:00,"Concierge services with crypto and traditional currencies payments platform and metal prepaid card. save up to 40% on luxury holidays, flights & hotels.",clubswan.com,EC4N 7AF,"FinTech, Cryptocurrency Economy","FinTech: Digital Payments, FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet",,0,,0
08595042,OAKNORTH BANK PLC,283,640892682,0.3085,0.243,0.374,Large,07/03/2013 00:00:00,"Oaknorth can fund your growth with business finance starting from £250,000. unlock your savings goals with our range of savings accounts.",oaknorth.co.uk,W1F 9QS,FinTech,"FinTech: Digital Lending, FinTech: Regtech, FinTech: Digital Banks",,797.26,2021-06-01,0
13393055,THINCATS GROUP LIMITED,111,109075000,0.4135,0.1,0.727,Large,05/13/2021 00:00:00,Our funding supports the growth ambitions of mid-sized businesses across the uk,thincats.com,LE65 1NF,FinTech,"FinTech: Digital Lending, FinTech: Digital Capital Raising",,0,,0
10510180,MOLO TECH LTD,46,3933545,0.972,0.184,1.76,Small,12/05/2016 00:00:00,"It's fast and simple to get an online mortgage in principle at molo. no paper, no appointments. discover how much you could borrow in minutes",molofinance.com,SW1V 1PX,,,,0,,0
10603119,RECOGNISE BANK LIMITED,182,23455000,2.248,0.852,3.644,Medium,02/06/2017 00:00:00,"City of london group plc (colg) city of london group plc was incorporated in 1981, listed on the stock exchange in 1996 and transferred to be aim-listed (tidm: cin) in 2015. recently it has gone through a transformation and its only subsidiary now is recognise bank which achieved its full uk banking license in september … homepage read more »",cityoflondongroup.com,EC2N 2HA,FinTech,FinTech: Digital Lending,,47.7,2022-12-01,0
07706156,ALLICA BANK LIMITED,723,468965000,3.6239999999999997,0.738,6.51,Large,07/15/2011 00:00:00,"By combining tailored expertise, local relationships and powerful technology, allica bank is built specifically to empower businesses like yours to succeed.",allica.bank,EC2M 4LX,FinTech,FinTech: Digital Lending,,261,2022-12-01,0
09498559,BY MILES LTD,205,9069783,0.47950000000000004,0.636,0.323,Medium,03/19/2015 00:00:00,"Drive less, pay less. new pay-per-mile car insurance. fully comprehensive policy, rated 'excellent' on trustpilot, courtesy car",bymiles.co.uk,BR1 1DP,FinTech,FinTech: Insurtech,,21.3,2023-04-01,0
12270837,BY MILES GROUP LTD,193,9090511,0.39849999999999997,0.473,0.324,Medium,10/18/2019 00:00:00,"Drive less, pay less. new pay-per-mile car insurance. fully comprehensive policy, rated 'excellent' on trustpilot, courtesy car",bymiles.co.uk,BR1 1DP,FinTech,FinTech: Insurtech,,0,,0
07836562,SUMUP PAYMENTS LIMITED,77,178729964,0.33899999999999997,0.506,0.172,Large,11/07/2011 00:00:00,Sumup empowers businesses around the world to grow their sales by offering lightning-quick card acceptance solutions.,sumup.com,WC2H 9US,FinTech,FinTech: Digital Payments,,596.31,2024-05-01,0
09938215,AZUR GROUP LIMITED,104,21585146,0.20550000000000002,0.101,0.31,Medium,01/06/2016 00:00:00,Insurance passion digitally driven. for brokers and their clients.,azuruw.com,WC2N 6JU,,,,0,,0
09261403,TALLAGHT FINANCIAL LTD,28,2635172,0.276,0.276,,Small,10/13/2014 00:00:00,"Cubefunder offer business loans of between £5,000 - £100,000 with repayments tailored to your cashflow. apply online or call 020 3137 2417.",staging.cubefunder.com,SL4 1QN,FinTech,FinTech: Digital Lending,,0,,0
09541254,TRUESTONE ARK LIMITED,90,12289632,0.486,0.101,0.871,Medium,04/14/2015 00:00:00,Truestone structures equity and debt investment opportunities for both private and institutional investors to provide capital for high growth companies operating,truestoneimpactinvestment.co.uk,EC3V 0HR,FinTech,FinTech: Digital Capital Raising,,0,,0
09952199,PLUM FINTECH LIMITED,375,15685900,0.9884999999999999,0.717,1.26,Large,01/14/2016 00:00:00,Life flows when your money's motivated with plum.,withplum.com,EC1R 0DE,"FinTech, Cryptocurrency Economy","FinTech: Digital Lending, FinTech: Digital Savings, FinTech: Wealthtech, Cryptocurrency Economy: Wallet",,48.37,2023-11-01,0
11128704,VAUBAN TECHNOLOGIES LIMITED,162,11605551,0.684,0.684,,Medium,01/02/2018 00:00:00,"Vauban offers venture fund and spv setup & management in a box– we handle fund formation, capital calls, legal and tax documents, and other back-office services as an online service.",vauban.io,AL1 3LF,FinTech,FinTech: Digital Payments,,7.13,2022-06-01,0
09707863,THINCATS LIMITED,103,47496523,0.3125,0.058,0.567,Large,07/29/2015 00:00:00,Our funding supports the growth ambitions of mid-sized businesses across the uk,thincats.com,LE65 1NF,FinTech,"FinTech: Digital Lending, FinTech: Digital Capital Raising",,0,,0
12263851,SPENDESK LIMITED,319,36010252,1.5455,1.437,1.654,Large,10/15/2019 00:00:00,"Moyens de paiements, gestion des dépenses pro, tva déductible, rapprochement bancaire et notes de frais, on répond à toutes vos questions chaque semaine !",spendesk.com,EC2R 8DU,FinTech,"FinTech: Digital Payments, FinTech: Wealthtech",,0,,0
10473308,MARSHMALLOW TECHNOLOGY LTD,578,263700097,2.1375,1.252,3.023,Large,11/10/2016 00:00:00,We offer customers fairer and more affordable insurance. your money award winners 2022. 1000s of 5 star rated reviews.,marshmallow.com,EC1Y 1BD,FinTech,FinTech: Insurtech,,0,,0
08616013,BRITISH BUSINESS BANK PLC,883,1966405000,0.7454999999999999,0.204,1.287,Large,07/18/2013 00:00:00,"We're a government-owned economic development bank, helping thousands of businesses in the uk access the financial support they need to get back on track.",british-business-bank.co.uk,S1 2GQ,,,,0,,0
09477376,INSIGNIS ASSET MANAGEMENT LIMITED,108,14353798,0.609,0.609,,Medium,03/09/2015 00:00:00,We work hard to get you the best interest rates from a variety of uk bank accounts. visit us to see who we are.,insigniscash.com,CB4 0WS,,,,0,2022-09-01,0
08355960,HARGREAVES LANSDOWN SAVINGS LIMITED,4,21626287,0.41000000000000003,-0.345,1.165,Medium,01/10/2013 00:00:00,"Hargreaves lansdown's award-winning investment service could save you time and money - find out more about our isas, sipp and fund & share account.",hl.co.uk,BS1 5HL,FinTech,FinTech: Wealthtech,,0,,0
11232236,WAMO TECHNOLOGY LIMITED,44,3094138,0.587,0.587,,Small,03/05/2018 00:00:00,"Discover limitless payments, cards, accounts and possibilities with wamo. get a business account in minutes!",wamo.io,EC1V 7DY,FinTech,FinTech: Digital Payments,,3.99,2023-09-01,0
10466857,HURRICANE BIDCO LIMITED,1849,551200563,0.3735,0.388,0.359,Large,11/07/2016 00:00:00,"Save up to 40% with europe’s largest merchant services provider. get a free quote, friendly 24/7 support for in-store, online & over the phone payment solutions.",paymentsense.com,W2 1DG,FinTech,FinTech: Digital Payments,,0,,0
09071191,PITCHBOOK DATA LIMITED,374,67682268,0.3795,0.325,0.434,Large,06/04/2014 00:00:00,"Pitchbook provides the best private market data through the pitchbook platform, a suite of award-winning software applications. learn more now!",pitchbook.com,EC1N 8TS,,,,0,,0
11290391,INFINOX LTD,64,8566894,0.335,0.335,,Medium,04/04/2018 00:00:00,We are a global cfd broker. start trading cfds across our platforms. 10+ years experience. practice on a risk-free demo account today.,infinox.com,EC3N 2EX,Cryptocurrency Economy,"Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,0,,0
11440680,ARCHAX GROUP LTD,108,488836,1.191,1.191,,Medium,06/29/2018 00:00:00,Archax is the next evolution in digital asset trading,archax.com,EC4R 1BE,FinTech,"FinTech: Crypto Asset Exchange, FinTech: Digital Custody",,0,,0
11196196,MAXIMA COMPLIANCE LTD,32,2445138,1.314,1.314,,Small,02/08/2018 00:00:00,We help online gambling platforms and suppliers gain a competitive edge through regulatory and technical compliance. our vision goes beyond ticking all the boxes. we see compliance as a strategic tool for leveraging new market opportunities.,maximacompliance.com,BN27 1DW,,,,0,,0
09964966,CHETWOOD FINANCIAL LIMITED,644,92506720,0.5575,0.536,0.579,Large,01/22/2016 00:00:00,Watch your savings grow with a fixed term savings account. all deposits are fscs protected.,smartsavebank.co.uk,LL13 7YT,FinTech,"FinTech: Digital Lending, FinTech: Digital Banks",,60,2020-08-01,0
OC322793,PCB BYRNE LLP,100,17522332,0.3165,0.371,0.262,Medium,09/29/2006 00:00:00,"A partner-led team of fraud specialists, we apply creative strategies and commercially-focused solutions to make the complex, clear.",pcb-byrne.com,EC4A 1DE,Cryptocurrency Economy,Cryptocurrency Economy: Legal Services,,0,,0
09872265,REDWOOD BANK LIMITED,157,77118685,0.4605,0.249,0.672,Large,11/13/2015 00:00:00,,redwoodbank.co.uk,SG6 3TA,FinTech,FinTech: Digital Lending,,9.8,2018-06-01,0
11198050,CELSIUS NETWORK LIMITED,1275,1411160130,2.8045,4.136,1.473,Large,02/09/2018 00:00:00,"Crypto doesn’t need to be complicated. buy, swap, earn, borrow and send – all in one app, with zero fees. earn up to 17% apy and get 1% apr crypto-backed loans",celsius.network,W1W 5PF,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,619.92,2022-07-01,0
FC037279,ACCELERATED PAYMENTS LIMITED,52,0,0.382,0.382,,Medium,05/05/2020 00:00:00,"Accelerate payment of invoices due with fast, flexible invoice finance. control cash flow, grow your business with no added debt. no liens or pgs. call us",acceleratedpayments.com,,"FinTech, Software as a Service (SaaS)","FinTech: Digital Lending, FinTech: Digital Payments, Software as a Service (SaaS): Finance and Accounting",,0,,0
SC198910,LDF OPS LIMITED,101,22428880,0.295,0.152,0.438,Medium,08/10/1999 00:00:00,White oak is an fca authorised and regulated lending platform which provides capital to support businesses through its full suite of flexible lending products.,whiteoakeurope.com,G2 7DA,,,,0,,0
11302455,ARCHAX LTD,100,2376941,0.773,0.773,,Medium,04/10/2018 00:00:00,Archax is the next evolution in digital asset trading,archax.com,EC4R 1BE,FinTech,"FinTech: Crypto Asset Exchange, FinTech: Digital Custody",,37.17,2022-11-01,0
09760209,REDWOOD FINANCIAL PARTNERS LIMITED,156,77118685,0.4565,0.241,0.672,Large,09/03/2015 00:00:00,,redwoodbank.co.uk,SW6 4QP,,,,0,,0
09797821,FREETRADE LIMITED,660,39107500,2.7425,0.647,4.838,Large,09/28/2015 00:00:00,Invest in stocks and etfs without commission when buying and selling shares. instant online stock trading. awarded best online trading app 3 years in a row.,freetrade.io,E1 6QL,FinTech,"FinTech: Wealthtech, FinTech: Crypto Asset Exchange",,115.54,2023-06-01,0
11734380,JN BANK UK LTD,134,21537500,4.5165,0.522,8.511,Medium,12/19/2018 00:00:00,"Jn bank believes in being fair, honest and transparent in providing savings and personal loans.",portal.jnbank.co.uk,SW9 7AW,FinTech,FinTech: Digital Lending,,0,,0
07959823,NEW WAVE CAPITAL LIMITED,1212,490025750,0.54,0.583,0.497,Large,02/22/2012 00:00:00,"With the capital on tap business credit card, get up to £250k to grow your business. no joining or annual fees. uncapped 1% cashback on all card spend.",capitalontap.com,WC1N 3AX,FinTech,FinTech: Digital Lending,,0,,0
11824408,KNCUK LTD,30,7729020,0.414,0.414,,Small,02/13/2019 00:00:00,,rebuildingsociety.com,LE2 0QT,FinTech,FinTech: Digital Lending,,0,,0
09571824,CAPITALRISE FINANCE LIMITED,24,3153429,0.243,0.243,,Small,05/01/2015 00:00:00,"With access to the finest real estate investments, capitalrise help investors and developers in property. investments from &amp;amp;amp;amp;amp;amp;pound;1000 can earn 7-12% p.a.",capitalrise.com,W1G 0PW,FinTech,FinTech: Digital Capital Raising,,259.24,2024-01-01,0
08103018,LOVE FINANCE LIMITED,46,5344927,0.442,0.442,,Small,06/13/2012 00:00:00,"Instant decisions, no hassle. our automated business finance system gives you a faster, fairer decision than traditional lenders ever could.",lovefinance.co.uk,B3 3JY,,,,0,,0
05028144,MARK CLIFFORD PT LIMITED,281,8670826,0.24,0.24,,Large,01/28/2004 00:00:00,,rebuildingsociety.com,NG9 6RZ,FinTech,FinTech: Digital Lending,,0,,0
08267810,365 BUSINESS FINANCE LIMITED,76,22472616,0.2885,0.271,0.306,Medium,10/25/2012 00:00:00,"In need of a funding solution designed for small uk businesses and offering up to £200,000 in unsecured capital, featuring no apr and flexible terms.",365businessfinance.co.uk,NW3 6NG,,,,27.5,2023-07-01,0
OC401408,"GLENDOWER CAPITAL, LLP",63,126465100,0.3195,0.325,0.314,Large,08/20/2015 00:00:00,Glendower capital is a private equity firm fully owned by its partners focused on secondary markets globally. we manage over $5.7bn in aggregate commitments across four funds backed by leading institutional and private investors globally.,glendower.com,SW1Y 4JU,,,,0,,0
10624955,ZOPA GROUP LIMITED,778,1063564236,0.465,0.124,0.806,Large,02/17/2017 00:00:00,"We’re the feelgood money, offering personal loans, car finance, credit cards, savings and peer-to-peer investments, all managed online.",zopa.com,SE1 2QG,FinTech,"FinTech: Digital Lending, FinTech: Digital Banks",,0,,0
09331967,FREIGHT SOLUTIONS CONSULTING LIMITED,52,1458188,0.673,0.673,,Medium,11/28/2014 00:00:00,"Apply for the latest roles at forwardingjobs. find or post jobs in freight, logistics, supply chain, shipping, driving, import, export, customs, sales... register your cv today!",forwardingjobs.com,BS32 4JT,,,,0,,0
12966015,GR4VY LIMITED,23,1082575,0.279,0.279,,Small,10/21/2020 00:00:00,Gr4vy is a cloud-native payments infrastructure platform that is reimagining payment orchestration.,gr4vy.com,W1U 6AG,"Cloud Computing, FinTech","Cloud Computing: Platform as a Service (PaaS) & Platform Management, FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
06050593,AXI FINANCIAL SERVICES (UK) LIMITED,69,47969356,0.2515,0.015,0.488,Large,01/12/2007 00:00:00,"One financial markets is a global award winning, online broker providing 24/5 trading facilities to retail and institutional investors.",onefinancialmarkets.com,EC2A 2BN,FinTech,"FinTech: Tech for Enterprise, FinTech: Wealthtech",,0,,1
10907522,ASHMAN FINANCE LIMITED,50,6614497,0.457,0.457,,Small,08/09/2017 00:00:00,A new digital only sustainable bank aimed at the uk commercial real estate market.,ashmanbank.co.uk,B3 2FD,FinTech,FinTech: Digital Lending,,0.2,2023-05-01,0
SC574407,BROKER INSIGHTS LIMITED,117,8144262,0.561,0.561,,Medium,08/22/2017 00:00:00,Broker insights innovative platform helps deliver stronger connectivity between local independent brokers and insurers. providing quality products.,brokerinsights.com,DD1 1RJ,,,,6,2021-12-01,0
07669210,EVERGREEN FINANCE LONDON LIMITED,60,24315825,0.249,0.181,0.317,Medium,06/14/2011 00:00:00,Find a flexible short term loan through direct lender (uk) moneyboat. we lend up to £1500 repayable in instalments. simple online application.,moneyboat.co.uk,N6 5JW,FinTech,FinTech: Digital Lending,,0,,0
12348698,BLISS RECRUITMENT LTD,168,13654499,0.441,0.441,,Medium,12/04/2019 00:00:00,,cryptopumptrading.com,L9 4SR,Cryptocurrency Economy,Cryptocurrency Economy: Investment,,0,,1
13084174,PERENNA BANK PLC,96,0,0.472,0.472,,Medium,12/16/2020 00:00:00,Perenna offers simple consumer-friendly mortgages with up to 30 years fixed interest rate. borrow up to 95% ltv. no erc after 5 years.,perenna.co.uk,W2 6LG,FinTech,FinTech: Digital Lending,,0,,0
10627575,ZOPA BANK LIMITED,1500,901122885,1.1315,0.828,1.435,Large,02/20/2017 00:00:00,"We’re the feelgood money, offering personal loans, car finance, credit cards, savings and peer-to-peer investments, all managed online.",zopa.com,SE1 2QG,FinTech,"FinTech: Digital Lending, FinTech: Digital Banks",,723.88,2023-09-01,0
09100686,OTCX TRADING LIMITED,85,3996999,0.725,0.725,,Medium,06/24/2014 00:00:00,Otc trading transformed,otcxtrading.com,EC4N 4SA,FinTech,FinTech: Crypto Asset Exchange,,0,,0
06071722,XERO (UK) LIMITED,841,156410902,0.20550000000000002,0.193,0.218,Large,01/29/2007 00:00:00,"Xero online accounting software for your business connects you to your bank, accountant, bookkeeper, and other business apps. start a free trial today.",xero.com,MK9 1FH,,,,0,,0
09385075,FIDO FINANCE LIMITED,30,5791239,1.449,1.449,,Small,01/12/2015 00:00:00,"Fido money - banking made easy, effective, and accessible. explore our tailor-made solutions to streamline your operations today!",fidomoney.com,EC4M 7RB,FinTech,FinTech: Digital Payments,,0,,0
07324100,EQUIFINANCE LIMITED,75,6010612,0.12299999999999998,0.285,-0.039,Medium,07/23/2010 00:00:00,Equifinance will look at all credit circumstances good or bad for a homeowner loan or consolidation,equifinance.co.uk,E1 6LP,,,,0,,0
09461416,TALLARIUM LIMITED,18,1333917,0.182,0.182,,Small,02/26/2015 00:00:00,"The single source of truth for trade decisions in otc energy. fixing broken markets with real-time data, team collaboration and true value",tallarium.com,WC2B 5AH,,,,5.39,2023-03-01,0
05994359,MARKET FINANCIAL SOLUTIONS LIMITED,144,72298951,0.5395,0.443,0.636,Large,11/10/2006 00:00:00,"Mfs is a specialist lender for bespoke bridging loans & buy-to-let mortgages. fast, flexible & transparent finance solutions in complex circumstances.",mfsuk.com,SW1W 9SA,,,,500,2023-03-01,1
09873335,APPLE PAYMENTS SERVICES LIMITED,15,291690,-0.112,-0.037,-0.187,Small,11/16/2015 00:00:00,Credit kudos builds products using open banking so credit providers can approve more people and lower risk. explore now!,creditkudos.com,EC2M 4RB,FinTech,FinTech: Alternative Credit Analysis,,7.87,2022-03-01,0
09793629,EQUIFINANCE HOLDINGS LIMITED,75,35253368,0.31499999999999995,0.285,0.345,Medium,09/24/2015 00:00:00,Equifinance will look at all credit circumstances good or bad for a homeowner loan or consolidation,equifinance.co.uk,E1 6LP,,,,0,,0
05616586,STONEX FINANCIAL LTD,1252,302781322,0.22049999999999997,0.297,0.144,Large,11/09/2005 00:00:00,Forex.com uk provides the tools you need to succeed - from tailored educational tools to transparent pricing.,forex.com,EC2Y 5ET,"FinTech, Cryptocurrency Economy","FinTech: Tech for Enterprise, FinTech: Wealthtech, Cryptocurrency Economy: Wallet",,0,2014-10-01,0
07115888,THINK BUSINESS FINANCE LIMITED,70,6676180,0.2095,0.215,0.204,Medium,01/04/2010 00:00:00,Compare business finance solutions from a trusted panel of commercial lenders and business loan providers. think business loans for finance that fits.,thinkbusinessloans.com,EC3R 7AG,FinTech,FinTech: Digital Lending,,0,,0
10966427,NUWEALTH LTD,70,409787,2.018,1.366,2.67,Medium,09/15/2017 00:00:00,"Wombat breaks down barriers that prevent people from investing. manage, save and grow your money, using the wombat invest app. download and start investing today.",wombatinvest.com,WC2H 9JQ,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,7.35,2022-08-01,0
10522518,INCLUSIVE FINANCE LIMITED,91,21340407,1.678,0.566,2.79,Medium,12/13/2016 00:00:00,"Creditspring is a brand new way to borrow for hard-working people in the uk. it's designed to be as simple and affordable as possible, so you can stop worrying about unexpected expenses and take back control of your life.",creditspring.co.uk,W1K 5JN,FinTech,"FinTech: Digital Lending, FinTech: Alternative Credit Analysis",,0,,0
09550128,FUND OURSELVES LTD,36,4787949,0.339,0.339,,Small,04/20/2015 00:00:00,Fund ourselves offers a smart way to borrow money online through peer to peer lending - or you can invest your money and earn returns of 5% - 15% per annum.,fundourselves.com,W12 8LE,FinTech,FinTech: Digital Lending,,75,2020-08-01,0
09734441,REBCAT TECHNOLOGY LIMITED,217,1851695,0.869,0.503,1.235,Medium,08/15/2015 00:00:00,We're making investing more accessible to everyone with simplified porfolio management and low investment fees. smart investment management at a low cost.,evestor.co.uk,M2 4NH,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,0,,0
11488502,ZILCH TECHNOLOGY LIMITED,518,75087500,5.0825000000000005,1.881,8.284,Large,07/27/2018 00:00:00,"Buy now, pay later with zilch. shop thousands of brands online or in store and pay off your purchase over 6 weeks in 4 instalments.",zilch.com,SW1W 0SR,FinTech,FinTech: Digital Payments,,228.05,2024-06-01,0
08484524,BE MONEY SAVVY LTD,220,0,0.788,0.788,,Medium,04/11/2013 00:00:00,,bemoneysavvy.co.uk,BL6 4SD,,,,0,,0
06146113,GOHENRY LIMITED,570,87158831,0.427,0.365,0.489,Large,03/08/2007 00:00:00,Gohenry's debit card and app lets kids ages 6-18 learn practical money management skills that they can go out and apply in the real world.,gohenry.com,SO41 8LW,FinTech,FinTech: Digital Savings,,100.29,2023-04-01,0
11156956,LAYBUY HOLDINGS (UK) LIMITED,68,44214655,0.8045,1.007,0.602,Large,01/18/2018 00:00:00,,laybuy.com,EC1A 4HD,,,,0,,0
