Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
SC393025,CAMERON INTELLECTUAL PROPERTY LTD,19,719447,0.211,0.211,,Small,02/07/2011 00:00:00,"Chartered uk and european patent, trade mark and design attorneys. we provide ip services to clients throughout the uk and internationally.",cameronintellectualproperty.com,G1 2QB,Legal Services,Legal Services: Intellectual Property,,0,,0
09683024,TALENTFUL LTD,240,36152966,0.253,0.253,,Large,07/13/2015 00:00:00,Paving the way for inhouse talent consultancy in tech. we specialise in helping innovative businesses build stronger teams across a range of industries.,talentful.com,W1W 5PF,"Business Support Services, Software as a Service (SaaS)","Business Support Services: Employment and Recruitment Services, Software as a Service (SaaS): Human Resources",,0,,0
SC619854,VANTAGE RECRUITMENT LTD,195,5416125,1.082,1.082,,Medium,02/01/2019 00:00:00,"Vantage recruitment solutions supplies software developers and software engineers across all languages, databases and operating systems. we also have a specialist team that hire your internal talent acquisition staff.",vantagerecruitment.co.uk,ML3 6BJ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
12905199,TRANSCRIP LIMITED,115,8540005,1.261,1.261,,Medium,09/25/2020 00:00:00,Transcrip supports the development and lifecycle activities of biopharmaceutical products by providing a range of specialist professional services to pharma and biotech companies.,transcrip-partners.com,RG41 5TP,"Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Life Sciences Manufacturing, Pharma: Pharma and BioPharma, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,2021-01-01,0
08525495,FRENCHWOOD (MARKETING) LTD,18,1155974,0.194,0.194,,Small,05/13/2013 00:00:00,"We have a simple ethos to help our clients deliver results-driven marketing strategies, through branding, design & communications. view our marketing services",reallyhelpfulmarketing.co.uk,GL2 8EY,"Business Support Services, Digital Creative Industries, Agency Market","Business Support Services: Office Support Services, Digital Creative Industries: Advertising, Agency Market: Analytics, Agency Market: Branding",,0,,0
08408830,FUSION ACCOUNTANTS LIMITED,25,698828,0.338,0.338,,Small,02/19/2013 00:00:00,"Chartered accountants in london. we help small businesses, limited companies & individual with comprehensive accounting & tax services.",fusionaccountants.co.uk,TW8 9ES,Legal Services,Legal Services: Business Structure and Regulation Advice,,0,,0
10844999,ELLIOTTS FACILITIES MANAGEMENT LIMITED,218,3465862,0.584,0.584,,Medium,06/30/2017 00:00:00,"We are a commercial cleaning company based in hertfordshire providing contract cleaning, builders cleans and specialist cleaning services.",elliotts-cleaning.com,SG2 0LQ,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
10152279,IRWIN AND COLTON LIMITED,25,689209,0.306,0.306,,Small,04/28/2016 00:00:00,"Irwin and colton are a specialist recruitment company specialising in health, safety, environment and sustainability jobs.",irwinandcolton.com,WD3 1RE,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11001354,LINQ HEALTHCARE RECRUITMENT SPECIALISTS LIMITED,78,2152562,1.588,1.588,,Medium,10/06/2017 00:00:00,,linqhc.co.uk,M1 4BT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
07837119,WYNSDALE WASTE MANAGEMENT LTD,54,6514139,0.539,0.539,,Medium,11/07/2011 00:00:00,"Wynsdale: a complete waste & environmental management service for commercial and domestic clients. specialist cleaning, infection control, pest control.",wynsdale.co.uk,ME13 9LG,"Business Support Services, Net Zero","Business Support Services: Landscaping and Cleaning Services, Net Zero: Waste Management and Recycling, Net Zero: Diversion of Biodegradable Waste from Landfill",,0,,1
07876476,ASPIRE SCIENTIFIC LIMITED,70,2361969,0.307,0.307,,Medium,12/09/2011 00:00:00,Aspire scientific is an independent agency that ethically delivers the highest quality medical writing support,aspire-scientific.com,SK10 5JZ,"Life Sciences, Research and Consulting - Physical Sciences and Engineering","Life Sciences: Biology and Biotech, Life Sciences: Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
NI633872,SOUTH WEST GP FEDERATION C.I.C.,151,6567451,0.514,0.514,,Medium,09/25/2015 00:00:00,"A prestigious russell group uk university, queen's university belfast is a leader in innovation & impact. ranked 85 in the world, (the) impact rankings 2022",qub.ac.uk,BT78 1ER,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,,0,,0
07176467,INSIGHT RECRUITMENT CONSULTANTS LIMITED,45,3630909,0.221,0.221,,Small,03/03/2010 00:00:00,"Insight recruitment consultants based in shrewsbury, shropshire. providing jobs staff and development coaching for employees and management teams.",insightrecruitmentconsultants.com,WS11 0HN,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10988701,I-PHARM CONSULTING GROUP LIMITED,202,75996520,0.294,0.241,0.347,Large,09/29/2017 00:00:00,"I-pharm consulting provides award-winning international life sciences recruitment services and advice for pharmaceutical, biotech & medical device companies throughout the uk & ireland, europe, usa, australia and singapore.",i-pharmconsulting.com,EC2M 4YJ,"Business Support Services, Life Sciences, Pharma, Research and Consulting - Physical Sciences and Engineering","Business Support Services: Employment and Recruitment Services, Life Sciences: Research, Life Sciences: Life Sciences Manufacturing, Pharma: Research and Data Analytics, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
02367892,ANGLIA RUSKIN ENTERPRISE LTD,825,4503399,0.281,0.455,0.107,Large,04/03/1989 00:00:00,"Find out more about studying an undergraduate or postgraduate degree course at aru, in chelmsford, cambridge, peterborough and london.",aru.ac.uk,CM1 1SQ,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,16941,0,,0
07569936,BRIGHT CLOUD LTD,38,1801026,0.208,0.208,,Small,03/18/2011 00:00:00,Complete contact centre and customer experience solutions. everything you need to deliver state of the art contact center and customer experience platforms.,brightcloudgroup.global,EC3M 7AF,Business Support Services,Business Support Services: Office Support Services,,0,,0
03192366,M. O'BRIEN (PLANT HIRE) LTD.,208,42004708,0.564,0.564,,Large,04/30/1996 00:00:00,,mobrienplanthire.co.uk,MK40 3JG,Business Support Services,Business Support Services: Machinery Rental Services,,0,,0
08497954,STRIVE CONSULTING SERVICES LTD,58,1597062,0.599,0.599,,Medium,04/22/2013 00:00:00,"Saas sales recruitment, software as a service recruitment from strive sales. if you are looking for your next hire or next saas sales job, contact strive sales' saas sales recruitment team today",strive-sales.com,M2 6HY,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
12070427,BERKSHIRE FACILITIES MANAGEMENT LTD,102,1633338,0.931,0.931,,Medium,06/26/2019 00:00:00,"We are the number 1 cleaning service company in reading and berkshire area. we provide commercial cleaning, end of tenancy cleaning.",berkshirefacilitiesmanagement.co.uk,RG30 4UE,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
09667722,LEAMAN LIFE SCIENCES LIMITED,48,1319312,0.588,0.588,,Small,07/02/2015 00:00:00,,leamanlifesciences.com,W1W 6AN,"Business Support Services, Research and Consulting - Physical Sciences and Engineering","Business Support Services: Employment and Recruitment Services, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting",,0,,0
09691646,RULER ANALYTICS LIMITED,20,1373945,0.232,0.232,,Small,07/17/2015 00:00:00,,ruleranalytics.com,L2 2DT,Business Support Services,Business Support Services: Office Support Services,348100,0.35,2022-03-01,0
05210563,SYGNATURE DISCOVERY LIMITED,857,101112115,0.2425,0.227,0.258,Large,08/19/2004 00:00:00,"Sygnature discovery are a leading drug discovery cro with expertise across a range of therapeutic and biological target classes. an expert partner in disciplines including medicinal and computational chemistry, in vitro and in vivo pharmacology, dmpk, supported by informatics.",sygnaturediscovery.com,NG1 1GR,"Robotics and Autonomous systems, Biopharmaceutical, Life Sciences, MedTech, Research and Consulting - Physical Sciences and Engineering, Omics","Robotics and Autonomous systems: Healthcare: Pharma, Biopharmaceutical: Small Molecules, Life Sciences: Chemical Products and Services, Life Sciences: Biology and Biotech, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Omics: Metabolomics, Omics: Transcriptomics",,0,2021-06-01,0
10366510,TIDE HOLDINGS LIMITED,2468,147940972,1.097,0.77,1.424,Large,09/08/2016 00:00:00,Our award-winning business account gives time back to people who work for themselves. join our community of entrepreneurs just like you!,tide.co,EC1Y 2AL,"FinTech, Legal Services","FinTech: Digital Payments, FinTech: Digital Banks, Legal Services: Business Structure and Regulation Advice",,0,,0
11231630,MEL WASTE INSIGHTS LIMITED,20,1057217,0.2025,0.165,0.24,Small,03/01/2018 00:00:00,"M·e·l research is a specialist market, social and behavioural research and insights consultancy. but m·e·l research isn't a standard agency. our vision",melresearch.co.uk,L34 1PJ,"Advanced Materials, Research and Consulting - Physical Sciences and Engineering","Advanced Materials: Emergent, Research and Consulting - Physical Sciences and Engineering: Engineering Research, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",,0,,0
07958063,LANTERN FIRE AND SECURITY LIMITED,76,4976423,0.39,0.39,,Medium,02/21/2012 00:00:00,"Lantern fire and security are bafe sp203-1 and nsi gold accredited and experts in: installation and commissioning of in fire alarms, burglar alarms, access control, cctv, emergency lighting, fire extinguishers, nursecall, aov, zone plans, safety signage. fire alarms stoke ontrent crewe middlewich nantwich",lanternfire.co.uk,ST7 3AP,Business Support Services,Business Support Services: Security Services,,0,,0
10686277,COVE RECRUITMENT LTD,45,1249875,0.712,0.712,,Small,03/23/2017 00:00:00,"Cove is a recruitment agency working with leading employers in south wales and across the uk across accountancy and finance, business support, construction, engineering and civil, customer service and administration, financial services, manufacturing and distribution, marketing and sales, technology and telecoms",coverecruitment.co.uk,NP4 0HZ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
09529757,JANNET SECURITY SERVICES LTD,303,8764632,0.435,0.435,,Large,04/08/2015 00:00:00,Just another wordpress site,jannet-security.net,SM4 6RW,Business Support Services,Business Support Services: Security Services,,0,,0
07524257,CANTELLO TAYLER RECRUITMENT LTD,74,2056862,0.217,0.217,,Medium,02/10/2011 00:00:00,Cantello tayler bespoke recruitment services have over 130 years of experience providing candidates to a range of industries and sectors.,cantellotayler.com,SL4 1TX,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,1
05467380,1ST CHOICE TOOL & PLANT HIRE LIMITED,28,5775137,0.323,0.323,,Small,05/31/2005 00:00:00,"1st choice tool & plant hire is a london plant hire and tool hire company, providing construction equipment within the south east of england.",first-choice-hire.co.uk,UB6 0BN,Business Support Services,Business Support Services: Machinery Rental Services,,0,,1
07612672,RECRUITMENT SOUTH EAST LIMITED,34,946593,0.376,0.376,,Small,04/21/2011 00:00:00,"Recruitment agency offering permanent and temporary recruitment services operating all across east sussex, kent, west sussex and further. we can help you with all your recruitment needs whether that’s permanent or temporary staff, executive search, outplacement, psychometrics and more...",recruitmentsoutheast.co.uk,BN22 8PW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05941257,CVBAY LIMITED,63,1762268,0.442,0.442,,Medium,09/20/2006 00:00:00,"Cv bay is a specialist recruitment company for the it, health and social care & computer gaming sectors. since our beginning in 2006, we have provided clients with professional it recruitment services.",cvbay.com,B9 4AU,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10142228,WHITE HORSE CLEANING SERVICES LTD,62,986399,0.244,0.244,,Medium,04/22/2016 00:00:00,We provide daily cleaning services throughout north yorkshire and greater manchester. get a quote for commercial cleaning now!,whitehorsecleaningservices.co.uk,YO7 3TD,Business Support Services,Business Support Services: Landscaping and Cleaning Services,,0,,0
